timestamps,TP9,AF7,AF8,TP10,Right AUX
1760229486.429,-39.062,-30.762,-31.250,-42.480,0.000
1760229486.433,-41.016,-34.180,-31.738,-37.598,0.000
1760229486.437,-25.879,-23.438,-30.273,-32.715,0.000
1760229486.441,-19.531,-16.113,-32.715,-36.133,0.000
1760229486.445,-26.367,-14.648,-30.273,-33.203,0.000
1760229486.449,-28.320,-18.066,-24.414,-22.461,0.000
1760229486.453,-22.949,-19.043,-21.484,-13.184,0.000
1760229486.457,-23.926,-24.414,-19.043,-11.230,0.000
1760229486.461,-24.902,-26.367,-21.973,-23.926,0.000
1760229486.464,-27.832,-23.926,-23.438,-36.133,0.000
1760229486.468,-30.273,-21.484,-22.461,-37.109,0.000
1760229486.472,-31.250,-21.973,-21.484,-34.180,0.000
1760229486.476,-39.062,-29.785,-21.484,-28.809,0.000
1760229486.480,-42.969,-33.203,-18.066,-24.902,0.000
1760229486.484,-35.156,-33.203,-18.066,-16.113,0.000
1760229486.488,-26.855,-31.738,-20.996,-4.883,0.000
1760229486.492,-24.902,-25.879,-20.508,-4.395,0.000
1760229486.496,-35.645,-29.785,-22.461,-23.438,0.000
1760229486.500,-37.598,-33.203,-26.855,-32.227,0.000
1760229486.503,-28.809,-29.297,-29.297,-18.555,0.000
1760229486.507,-33.203,-28.809,-30.273,-20.996,0.000
1760229486.511,-32.227,-29.785,-30.762,-27.832,0.000
1760229486.515,-26.855,-28.809,-26.855,-20.508,0.000
1760229486.519,-27.832,-29.785,-28.320,-17.578,0.000
1760229486.523,-18.555,-28.320,-28.809,-14.160,0.000
1760229486.527,-20.508,-24.414,-24.414,-18.555,0.000
1760229486.531,-36.133,-35.645,-23.438,-32.227,0.000
1760229486.535,-39.551,-41.504,-24.902,-32.715,0.000
1760229486.539,-41.016,-37.598,-23.926,-26.367,0.000
1760229486.543,-39.551,-38.574,-20.020,-30.762,0.000
1760229486.546,-27.832,-34.180,-17.578,-23.438,0.000
1760229486.550,-24.902,-29.785,-16.602,-21.484,0.000
1760229486.554,-35.156,-33.691,-14.160,-34.668,0.000
1760229486.558,-32.227,-39.062,-10.742,-37.598,0.000
1760229486.562,-28.320,-41.016,-7.324,-30.273,0.000
1760229486.566,-32.715,-38.086,-9.766,-26.367,0.000
1760229486.570,-32.227,-36.621,-17.090,-26.367,0.000
1760229486.574,-32.715,-34.668,-20.996,-33.691,0.000
1760229486.578,-34.180,-35.156,-22.461,-39.551,0.000
1760229486.582,-34.180,-40.039,-23.926,-32.715,0.000
1760229486.585,-34.668,-42.969,-28.809,-26.855,0.000
