timestamps,TP9,AF7,AF8,TP10,Right AUX
1760229774.057,-5.371,-30.273,-21.973,-27.832,0.000
1760229774.061,-55.664,-31.738,-20.508,-22.949,0.000
1760229774.065,-62.012,-34.668,-18.555,-51.758,0.000
1760229774.069,-38.086,-34.668,-17.090,-37.598,0.000
1760229774.073,-48.340,-28.320,-19.531,-2.930,0.000
1760229774.077,-41.504,-27.832,-21.484,-52.246,0.000
1760229774.081,-18.066,-34.668,-17.578,-75.684,0.000
1760229774.085,-37.109,-39.062,-13.672,-47.363,0.000
1760229774.089,-20.996,-35.645,-15.137,-41.504,0.000
1760229774.093,-11.230,-35.645,-19.043,-51.270,0.000
1760229774.096,-52.246,-35.156,-20.508,-42.480,0.000
1760229774.100,-49.805,-28.809,-21.973,-48.340,0.000
1760229774.104,-56.641,-32.227,-25.879,-38.086,0.000
1760229774.108,-6.348,-34.668,-28.320,-31.250,0.000
1760229774.112,-0.488,-39.062,-26.367,-46.387,0.000
1760229774.116,-68.848,-42.969,-26.855,-20.996,0.000
1760229774.120,-50.781,-36.133,-27.344,-18.066,0.000
1760229774.124,-11.230,-32.227,-25.879,-37.598,0.000
1760229774.128,-29.785,-34.668,-22.461,-45.898,0.000
1760229774.132,-53.223,-32.227,-23.926,-44.434,0.000
1760229774.135,-56.641,-27.344,-23.438,-43.945,0.000
1760229774.139,-40.527,-30.762,-19.043,-36.133,0.000
1760229774.143,-16.113,-30.273,-20.996,-37.598,0.000
1760229774.147,-12.695,-22.949,-23.438,-56.641,0.000
1760229774.151,-9.277,-24.902,-22.949,-38.574,0.000
1760229774.155,-29.785,-27.832,-23.438,-28.809,0.000
1760229774.159,-44.434,-25.391,-25.879,-51.758,0.000
1760229774.163,-37.109,-28.809,-28.320,-28.320,0.000
1760229774.167,-41.504,-28.809,-23.926,-30.273,0.000
1760229774.171,-25.391,-31.250,-22.461,-50.293,0.000
1760229774.175,-10.254,-37.598,-25.391,-42.969,0.000
1760229774.178,31.738,-33.691,-31.250,-53.711,0.000
1760229774.182,11.719,-29.785,-28.809,-39.551,0.000
1760229774.186,-72.266,-27.344,-19.043,-19.531,0.000
1760229774.190,-65.918,-24.902,-19.043,-39.551,0.000
1760229774.194,-62.500,-28.809,-22.949,-48.828,0.000
1760229774.198,-55.664,-35.156,-28.320,-59.082,0.000
1760229774.202,-38.086,-32.227,-25.879,-55.664,0.000
1760229774.206,-30.762,-30.273,-20.996,-43.457,0.000
1760229774.210,-12.207,-26.855,-20.508,-43.945,0.000
1760229774.214,4.395,-26.855,-26.855,-43.945,0.000
1760229774.218,-8.789,-30.273,-30.762,-28.320,0.000
1760229774.221,-32.715,-25.391,-28.320,-14.648,0.000
1760229774.225,-17.578,-25.879,-23.926,-25.879,0.000
1760229774.229,16.602,-26.367,-20.508,-38.574,0.000
1760229774.233,-4.883,-19.043,-20.508,-40.039,0.000
1760229774.237,-52.734,-23.926,-20.508,-31.738,0.000
1760229774.241,-68.359,-30.762,-25.879,-30.762,0.000
1760229774.245,-51.270,-25.391,-31.250,-28.320,0.000
1760229774.249,-25.391,-26.367,-25.879,-47.852,0.000
1760229774.253,-24.902,-32.227,-22.949,-61.035,0.000
1760229774.257,-20.020,-27.344,-25.879,-33.203,0.000
1760229774.261,7.812,-29.297,-27.832,-20.508,0.000
1760229774.264,15.137,-33.203,-27.832,-36.133,0.000
1760229774.268,-31.738,-34.668,-25.391,-32.715,0.000
1760229774.272,-43.457,-33.691,-22.461,-20.996,0.000
1760229774.276,-37.598,-31.738,-26.855,-15.625,0.000
1760229774.280,-45.898,-38.086,-34.180,-32.227,0.000
1760229774.284,-51.758,-42.969,-30.762,-41.504,0.000
1760229774.288,-29.297,-41.504,-28.320,-31.250,0.000
1760229774.292,-1.465,-46.387,-25.391,-31.250,0.000
1760229774.296,-19.531,-50.293,-26.855,-30.273,0.000
1760229774.300,-43.457,-44.922,-26.855,-31.250,0.000
1760229774.304,-61.523,-42.969,-20.508,-46.875,0.000
1760229774.307,-51.758,-41.504,-19.043,-57.129,0.000
1760229774.311,-39.551,-38.086,-22.461,-47.852,0.000
1760229774.315,-42.969,-36.133,-24.902,-39.551,0.000
1760229774.319,-43.457,-32.715,-29.785,-44.434,0.000
1760229774.323,-42.480,-38.574,-33.691,-29.785,0.000
1760229774.327,-27.832,-39.062,-34.180,-35.156,0.000
1760229774.331,-22.949,-36.621,-33.691,-51.270,0.000
1760229774.335,-10.742,-36.133,-31.250,-46.875,0.000
1760229774.339,-5.859,-30.273,-24.902,-49.805,0.000
1760229774.343,-44.922,-29.297,-23.926,-51.758,0.000
1760229774.346,-28.320,-31.738,-28.320,-53.711,0.000
1760229774.350,-20.020,-33.691,-30.273,-46.387,0.000
1760229774.354,-46.387,-35.156,-32.715,-46.875,0.000
1760229774.358,-62.012,-36.133,-29.785,-31.250,0.000
1760229774.362,-57.617,-35.156,-29.297,-41.504,0.000
1760229774.366,-16.113,-41.016,-30.273,-65.918,0.000
1760229774.370,-13.184,-45.410,-27.344,-45.898,0.000
1760229774.374,-37.109,-33.203,-25.391,-26.855,0.000
1760229774.378,-40.527,-34.180,-28.809,-24.414,0.000
1760229774.382,-14.648,-44.434,-34.180,-44.922,0.000
1760229774.386,-6.836,-47.852,-33.203,-37.598,0.000
1760229774.389,-39.551,-44.922,-32.227,-38.086,0.000
1760229774.393,-50.293,-39.062,-32.227,-68.848,0.000
1760229774.397,-26.367,-33.203,-32.227,-51.758,0.000
1760229774.401,-10.254,-36.133,-32.715,-33.203,0.000
1760229774.405,-28.320,-40.527,-29.297,-34.180,0.000
1760229774.409,-29.785,-38.086,-28.809,-44.434,0.000
1760229774.413,-35.645,-41.504,-28.809,-46.875,0.000
1760229774.417,-65.430,-36.621,-28.320,-43.945,0.000
1760229774.421,-65.918,-33.691,-27.832,-43.945,0.000
1760229774.425,-38.574,-33.691,-27.832,-31.250,0.000
1760229774.428,-8.301,-27.832,-29.785,-35.156,0.000
1760229774.432,-26.367,-27.832,-32.715,-33.203,0.000
1760229774.436,-41.992,-27.832,-33.203,-25.391,0.000
1760229774.440,-19.043,-27.832,-32.227,-38.574,0.000
1760229774.444,-10.254,-31.250,-32.227,-56.152,0.000
1760229774.448,-22.949,-33.203,-32.715,-45.898,0.000
1760229774.452,-23.926,-34.668,-32.227,-46.875,0.000
1760229774.456,-20.508,-42.480,-36.133,-28.809,0.000
1760229774.460,-13.184,-43.457,-34.180,-26.855,0.000
1760229774.464,-28.320,-40.039,-26.855,-52.246,0.000
1760229774.468,-74.219,-33.203,-27.832,-25.391,0.000
1760229774.471,-61.035,-33.203,-27.344,-23.926,0.000
1760229774.475,-33.691,-34.180,-27.344,-48.340,0.000
1760229774.479,-26.855,-34.180,-27.344,-40.527,0.000
1760229774.483,-41.992,-38.574,-23.926,-25.879,0.000
1760229774.487,-35.156,-35.156,-25.879,-30.273,0.000
1760229774.491,-8.789,-28.320,-27.832,-39.551,0.000
1760229774.495,-27.832,-32.227,-27.344,-40.527,0.000
1760229774.499,-30.273,-34.668,-29.785,-44.434,0.000
1760229774.503,-6.348,-35.156,-32.227,-40.039,0.000
1760229774.507,-2.441,-37.598,-31.250,-45.410,0.000
1760229774.510,-44.434,-29.785,-33.691,-63.965,0.000
1760229774.514,-83.496,-30.273,-32.715,-66.895,0.000
1760229774.518,-56.641,-30.762,-26.367,-51.758,0.000
1760229774.522,-23.926,-32.715,-30.273,-41.016,0.000
1760229774.526,-7.812,-34.668,-31.250,-23.926,0.000
1760229774.530,8.301,-31.250,-29.297,-26.367,0.000
1760229774.534,-9.766,-35.645,-28.809,-44.434,0.000
1760229774.538,-72.754,-37.598,-29.297,-60.059,0.000
1760229774.542,-68.848,-33.203,-27.344,-43.945,0.000
1760229774.546,-19.043,-31.738,-24.902,-33.691,0.000
1760229774.550,-15.137,-33.203,-31.250,-50.781,0.000
1760229774.553,-41.992,-35.156,-37.109,-48.340,0.000
1760229774.557,-39.551,-39.062,-34.668,-47.363,0.000
1760229774.561,15.137,-34.668,-33.691,-18.066,0.000
1760229774.565,21.484,-30.273,-36.133,5.371,0.000
1760229774.569,-51.270,-32.715,-38.086,-28.809,0.000
1760229774.573,-78.613,-34.668,-36.621,-62.012,0.000
1760229774.577,-74.219,-32.715,-32.227,-52.246,0.000
1760229774.581,-35.645,-25.391,-30.762,-43.945,0.000
1760229774.585,-27.832,-25.879,-28.809,-47.363,0.000
1760229774.589,-4.395,-26.855,-31.250,-19.043,0.000
1760229774.593,-12.695,-28.320,-38.086,-48.828,0.000
1760229774.596,-51.758,-36.621,-40.039,-63.477,0.000
1760229774.600,-36.133,-32.227,-34.668,-45.898,0.000
1760229774.604,7.324,-30.273,-35.645,-41.992,0.000
1760229774.608,26.367,-36.133,-40.039,-37.598,0.000
1760229774.612,-41.504,-34.180,-38.574,-43.457,0.000
1760229774.616,-58.105,-31.738,-38.574,-32.715,0.000
1760229774.620,-49.316,-34.668,-44.922,-32.715,0.000
1760229774.624,-50.293,-36.133,-44.434,-38.574,0.000
1760229774.628,-19.531,-31.738,-32.715,-38.086,0.000
1760229774.632,-24.902,-27.344,-31.738,-50.781,0.000
1760229774.636,-11.230,-26.367,-28.809,-49.316,0.000
1760229774.639,50.781,-29.297,-20.020,-6.348,0.000
1760229774.643,1.953,-29.785,-23.438,-10.742,0.000
1760229774.647,-56.641,-31.738,-23.438,-51.270,0.000
1760229774.651,-63.965,-39.062,-21.973,-47.363,0.000
1760229774.655,-56.641,-35.156,-23.438,-39.551,0.000
1760229774.659,-15.137,-29.297,-27.832,-16.602,0.000
1760229774.663,40.039,-31.250,-29.785,-6.836,0.000
1760229774.667,23.926,-32.227,-23.926,-34.180,0.000
1760229774.671,-54.199,-30.762,-23.438,-53.223,0.000
1760229774.675,-46.875,-30.273,-29.785,-50.293,0.000
1760229774.678,-51.270,-28.809,-29.297,-54.199,0.000
1760229774.682,-59.082,-31.738,-21.484,-56.152,0.000
1760229774.686,-30.273,-39.062,-20.508,-27.344,0.000
1760229774.690,-37.598,-41.016,-27.344,-26.855,0.000
1760229774.694,-44.434,-38.574,-25.879,-63.965,0.000
1760229774.698,-37.598,-35.156,-20.996,-44.434,0.000
1760229774.702,5.859,-37.109,-19.043,-38.574,0.000
1760229774.706,36.133,-38.574,-20.020,-61.523,0.000
1760229774.710,-38.086,-41.016,-23.438,-26.855,0.000
1760229774.714,-67.871,-41.992,-20.508,-20.020,0.000
1760229774.718,-52.246,-37.598,-16.113,-23.926,0.000
1760229774.721,-37.598,-33.203,-17.578,-18.066,0.000
1760229774.725,-4.883,-31.250,-20.996,-40.039,0.000
1760229774.729,0.488,-27.832,-19.531,-41.992,0.000
1760229774.733,-29.785,-30.273,-19.043,-31.250,0.000
1760229774.737,0.977,-32.715,-27.832,-21.973,0.000
1760229774.741,-41.504,-31.250,-30.762,-15.625,0.000
1760229774.745,-68.848,-36.133,-29.297,-55.664,0.000
1760229774.749,-17.578,-36.133,-30.762,-45.898,0.000
1760229774.753,-36.133,-36.621,-30.273,-39.551,0.000
1760229774.757,-54.688,-38.086,-29.785,-52.246,0.000
1760229774.761,-6.348,-39.062,-26.855,-36.621,0.000
1760229774.764,30.762,-36.621,-29.297,-18.555,0.000
1760229774.768,-26.855,-35.645,-33.691,-19.531,0.000
1760229774.772,-50.293,-41.504,-29.785,-57.617,0.000
1760229774.776,-42.480,-41.504,-28.320,-43.457,0.000
1760229774.780,-55.176,-39.551,-27.344,-43.945,0.000
1760229774.784,-63.477,-41.504,-27.344,-62.988,0.000
1760229774.788,-55.664,-41.504,-29.297,-45.898,0.000
1760229774.792,-14.648,-40.039,-30.762,-22.949,0.000
1760229774.796,-17.578,-41.504,-35.645,-36.621,0.000
1760229774.800,-48.828,-44.922,-32.715,-45.410,0.000
1760229774.803,-33.691,-41.016,-27.344,-22.461,0.000
1760229774.807,-42.969,-33.691,-26.367,-36.133,0.000
1760229774.811,-44.922,-28.320,-24.414,-42.480,0.000
1760229774.815,-36.133,-24.414,-24.902,-36.621,0.000
1760229774.819,-21.484,-22.461,-28.320,-39.551,0.000
1760229774.823,-19.043,-28.809,-25.391,-30.762,0.000
1760229774.827,-33.203,-32.715,-24.414,-35.645,0.000
1760229774.831,-35.156,-32.227,-25.391,-65.430,0.000
1760229774.835,-46.875,-30.762,-25.391,-68.848,0.000
1760229774.839,-3.906,-29.785,-26.855,-30.273,0.000
1760229774.843,-9.277,-29.785,-29.785,-18.066,0.000
1760229774.846,-34.668,-26.855,-22.949,-41.504,0.000
1760229774.850,-47.852,-28.320,-23.438,-52.246,0.000
1760229774.854,-56.152,-30.762,-30.762,-45.410,0.000
1760229774.858,-14.648,-32.715,-25.879,-32.715,0.000
1760229774.862,-19.043,-37.598,-23.438,-33.203,0.000
1760229774.866,-28.809,-35.645,-27.344,-61.035,0.000
1760229774.870,-29.297,-36.133,-27.832,-49.316,0.000
1760229774.874,-72.754,-37.598,-27.832,-21.973,0.000
1760229774.878,-76.660,-31.250,-31.738,-34.668,0.000
1760229774.882,-35.156,-31.250,-26.367,-45.898,0.000
1760229774.885,-19.043,-32.227,-18.066,-35.645,0.000
1760229774.889,-23.438,-30.762,-16.113,-22.949,0.000
1760229774.893,-15.625,-30.762,-20.020,-18.066,0.000
1760229774.897,-7.324,-30.273,-22.949,-9.277,0.000
1760229774.901,-7.324,-29.785,-25.879,-28.809,0.000
1760229774.905,-41.992,-31.250,-26.367,-44.922,0.000
1760229774.909,-37.598,-34.668,-26.855,-43.457,0.000
1760229774.913,-39.062,-33.691,-26.855,-53.223,0.000
1760229774.917,-51.270,-33.691,-23.926,-61.523,0.000
1760229774.921,-50.781,-38.574,-28.320,-53.711,0.000
1760229774.925,-32.715,-36.621,-29.297,-35.156,0.000
1760229774.928,-25.879,-31.250,-23.926,-38.574,0.000
1760229774.932,-32.715,-32.715,-26.367,-53.223,0.000
1760229774.936,-15.625,-33.203,-30.762,-32.715,0.000
1760229774.940,-28.809,-37.598,-27.832,-38.086,0.000
1760229774.944,-13.184,-44.434,-25.391,-48.828,0.000
1760229774.948,-32.715,-45.410,-25.391,-54.199,0.000
1760229774.952,-79.102,-44.922,-30.273,-69.824,0.000
1760229774.956,-43.945,-44.922,-30.762,-55.176,0.000
