timestamps,TP9,AF7,AF8,TP10,Right AUX
1760221468.356,-19.043,-5.371,-13.672,-6.836,0.000
1760221468.360,8.789,-10.742,-8.789,13.672,0.000
1760221468.364,9.766,-10.742,-10.742,0.488,0.000
1760221468.368,-11.230,-5.859,-18.066,-7.324,0.000
1760221468.372,8.789,-2.930,-18.066,7.324,0.000
1760221468.376,37.598,-7.324,-20.996,25.879,0.000
1760221468.380,38.086,0.977,-18.555,14.160,0.000
1760221468.384,12.207,11.230,-17.578,-14.648,0.000
1760221468.388,8.301,2.930,-22.461,-19.043,0.000
1760221468.391,24.902,-1.953,-26.367,9.277,0.000
1760221468.395,4.883,-8.789,-26.855,12.207,0.000
1760221468.399,-4.883,-25.391,-23.926,0.488,0.000
1760221468.403,18.066,-10.254,-26.367,-2.441,0.000
1760221468.407,38.086,11.230,-29.785,-2.930,0.000
1760221468.411,16.602,10.742,-33.203,3.418,0.000
1760221468.415,16.113,15.137,-42.480,7.324,0.000
1760221468.419,31.250,12.695,-44.922,14.648,0.000
1760221468.423,24.902,5.859,-45.410,24.414,0.000
1760221468.427,64.941,12.695,-57.129,31.738,0.000
1760221468.431,75.684,16.602,-63.477,23.438,0.000
1760221468.434,31.738,11.230,-54.199,28.320,0.000
1760221468.438,23.926,12.207,-45.898,39.551,0.000
1760221468.442,43.457,20.508,-42.969,41.504,0.000
1760221468.446,41.016,20.020,-35.645,30.273,0.000
1760221468.450,17.578,17.090,-29.297,10.254,0.000
1760221468.454,25.879,17.090,-29.785,6.348,0.000
1760221468.458,31.738,13.672,-27.832,18.555,0.000
1760221468.462,27.832,12.695,-22.949,21.484,0.000
1760221468.466,36.133,8.789,-25.879,-2.441,0.000
1760221468.470,16.113,6.348,-27.832,-11.719,0.000
1760221468.474,-3.906,12.695,-21.973,-3.418,0.000
1760221468.477,13.672,21.484,-9.766,8.789,0.000
1760221468.481,21.973,17.090,-7.324,23.926,0.000
1760221468.485,55.664,25.391,0.488,14.160,0.000
1760221468.489,35.156,47.852,19.531,0.977,0.000
1760221468.493,-19.531,42.480,9.277,5.371,0.000
1760221468.497,-9.766,22.461,5.859,-12.207,0.000
1760221468.501,-33.691,10.742,25.391,-41.016,0.000
1760221468.505,-46.875,20.020,39.551,-41.504,0.000
1760221468.509,-27.832,18.555,28.320,-24.414,0.000
1760221468.513,-36.133,21.973,41.992,-33.203,0.000
1760221468.517,-73.730,40.039,59.082,-91.309,0.000
1760221468.520,-128.418,53.223,51.758,-155.273,0.000
1760221468.524,-151.367,71.777,73.730,-159.668,0.000
1760221468.528,-134.277,85.449,84.473,-150.879,0.000
1760221468.532,-146.973,80.078,81.543,-186.035,0.000
1760221468.536,-187.500,95.215,84.473,-206.543,0.000
1760221468.540,-207.031,105.957,83.984,-185.059,0.000
1760221468.544,-192.383,99.121,89.844,-172.363,0.000
1760221468.548,-197.754,112.305,83.496,-198.242,0.000
1760221468.552,-187.500,127.930,71.777,-204.590,0.000
1760221468.556,-135.742,124.512,73.242,-166.016,0.000
1760221468.559,-95.703,110.352,71.777,-131.348,0.000
1760221468.563,-89.844,94.727,66.406,-121.582,0.000
1760221468.567,-94.238,83.984,58.105,-123.047,0.000
1760221468.571,-94.727,75.684,41.992,-111.328,0.000
1760221468.575,-80.078,65.430,27.832,-63.477,0.000
1760221468.579,-50.781,56.152,25.391,-40.527,0.000
1760221468.583,-36.621,45.410,20.508,-48.340,0.000
1760221468.587,-37.109,28.809,10.254,-28.320,0.000
1760221468.591,7.812,20.020,-0.488,-5.371,0.000
1760221468.595,67.871,23.926,-9.277,4.395,0.000
1760221468.599,43.457,13.672,-20.020,8.789,0.000
1760221468.602,-4.883,-0.488,-28.809,16.602,0.000
1760221468.606,46.875,-8.301,-27.344,29.785,0.000
1760221468.610,85.449,-13.672,-27.344,55.176,0.000
1760221468.614,54.199,-15.625,-37.598,50.781,0.000
1760221468.618,23.926,-19.531,-44.922,41.504,0.000
1760221468.622,45.410,-15.625,-38.086,44.922,0.000
1760221468.626,89.355,-15.625,-37.598,75.195,0.000
1760221468.630,87.402,-22.461,-41.016,92.773,0.000
1760221468.634,67.871,-16.113,-42.969,65.430,0.000
1760221468.638,87.402,-19.531,-49.316,63.477,0.000
1760221468.642,105.957,-27.344,-45.898,93.750,0.000
1760221468.645,99.121,-22.949,-45.410,98.633,0.000
1760221468.649,90.820,-28.809,-47.363,80.078,0.000
1760221468.653,77.148,-29.785,-43.457,73.242,0.000
1760221468.657,84.473,-26.855,-39.551,96.680,0.000
1760221468.661,108.887,-38.574,-40.527,127.930,0.000
1760221468.665,119.141,-38.574,-48.340,96.680,0.000
1760221468.669,109.375,-30.273,-50.293,59.082,0.000
1760221468.673,106.934,-26.855,-50.293,81.543,0.000
1760221468.677,95.703,-28.320,-50.293,100.586,0.000
1760221468.681,66.895,-28.320,-45.410,76.172,0.000
1760221468.684,75.195,-26.367,-45.898,61.523,0.000
1760221468.688,91.797,-29.297,-44.434,82.031,0.000
1760221468.692,110.352,-27.832,-45.410,106.934,0.000
1760221468.696,102.051,-29.297,-39.551,95.215,0.000
1760221468.700,62.012,-28.809,-35.645,75.684,0.000
1760221468.704,72.754,-28.809,-42.480,83.984,0.000
1760221468.708,106.445,-33.691,-43.457,103.027,0.000
1760221468.712,90.820,-20.996,-41.992,83.008,0.000
1760221468.716,88.867,-15.625,-41.504,59.570,0.000
1760221468.720,108.398,-20.508,-41.016,75.684,0.000
1760221468.723,68.359,-18.066,-41.016,97.656,0.000
1760221468.727,66.406,-17.090,-34.668,99.121,0.000
1760221468.731,93.262,-11.719,-34.668,88.379,0.000
1760221468.735,78.125,-9.766,-38.574,67.383,0.000
1760221468.739,65.430,-16.113,-36.621,84.961,0.000
1760221468.743,58.594,-15.625,-37.598,91.797,0.000
1760221468.747,70.801,-17.090,-39.062,60.547,0.000
1760221468.751,82.520,-18.066,-36.621,54.688,0.000
1760221468.755,47.852,-19.043,-34.668,47.852,0.000
1760221468.759,49.316,-19.043,-30.762,55.176,0.000
1760221468.763,78.613,-8.789,-22.949,64.453,0.000
1760221468.766,62.988,-8.789,-20.020,48.340,0.000
1760221468.770,46.875,-13.672,-21.973,38.086,0.000
1760221468.774,71.777,-6.836,-20.020,51.758,0.000
1760221468.778,85.449,-2.930,-21.484,49.316,0.000
1760221468.782,65.918,-8.301,-25.391,34.180,0.000
1760221468.786,46.387,-3.906,-23.926,37.598,0.000
1760221468.790,40.039,4.883,-28.320,36.621,0.000
1760221468.794,41.016,1.465,-32.227,35.156,0.000
1760221468.798,41.992,-0.488,-34.180,17.578,0.000
1760221468.802,38.574,-7.812,-37.598,12.695,0.000
1760221468.806,21.484,-8.789,-34.668,23.438,0.000
1760221468.809,21.973,-8.789,-35.645,35.156,0.000
1760221468.813,58.594,-15.625,-36.133,30.762,0.000
1760221468.817,39.062,-5.859,-33.691,5.371,0.000
1760221468.821,10.742,-0.977,-32.227,18.066,0.000
1760221468.825,36.133,-3.418,-30.273,39.062,0.000
1760221468.829,30.273,-2.930,-30.762,39.551,0.000
1760221468.833,26.855,2.441,-29.297,21.973,0.000
1760221468.837,21.484,-0.488,-33.203,7.812,0.000
1760221468.841,10.254,-13.672,-32.715,27.832,0.000
1760221468.845,32.227,-16.602,-27.344,40.039,0.000
1760221468.849,20.508,-12.695,-28.320,17.578,0.000
1760221468.852,9.766,-12.695,-25.391,2.930,0.000
1760221468.856,22.461,-22.461,-29.785,10.742,0.000
1760221468.860,22.949,-20.508,-32.227,13.672,0.000
1760221468.864,11.719,-7.812,-27.832,-11.230,0.000
1760221468.868,5.859,-2.930,-24.414,-3.906,0.000
1760221468.872,57.617,-9.766,-27.832,16.113,0.000
1760221468.876,61.035,-10.742,-25.879,30.762,0.000
1760221468.880,-24.902,-5.371,-18.066,18.555,0.000
1760221468.884,-27.344,-9.766,-15.137,1.465,0.000
1760221468.888,6.348,-13.672,-18.066,13.672,0.000
1760221468.891,22.949,-11.719,-21.973,30.762,0.000
1760221468.895,20.020,-10.254,-20.020,9.277,0.000
1760221468.899,26.855,-12.207,-27.344,-11.230,0.000
1760221468.903,62.500,-2.441,-32.227,-4.883,0.000
1760221468.907,19.531,8.301,-24.902,1.465,0.000
1760221468.911,-35.156,-0.977,-17.578,25.391,0.000
1760221468.915,-29.785,-9.277,-14.160,12.695,0.000
1760221468.919,-19.043,-8.301,-17.090,-14.648,0.000
1760221468.923,-4.883,-6.348,-23.438,-0.488,0.000
1760221468.927,13.184,-4.883,-22.461,19.531,0.000
1760221468.931,35.156,-6.836,-17.090,15.137,0.000
1760221468.934,12.207,-7.324,-22.461,7.324,0.000
1760221468.938,-6.348,-9.277,-22.461,3.418,0.000
1760221468.942,25.879,-9.766,-15.625,16.602,0.000
1760221468.946,19.531,-11.719,-17.578,26.855,0.000
1760221468.950,-14.648,-16.602,-16.113,17.578,0.000
1760221468.954,-5.859,-13.672,-12.207,0.000,0.000
1760221468.958,16.113,-6.836,-10.742,17.578,0.000
1760221468.962,28.809,0.000,-5.371,25.879,0.000
1760221468.966,36.133,-2.930,-10.254,-0.488,0.000
1760221468.970,8.301,-0.977,-16.113,-8.789,0.000
1760221468.974,-3.906,3.906,-16.113,6.348,0.000
1760221468.977,13.672,0.977,-16.113,20.020,0.000
1760221468.981,-7.324,2.930,-14.648,9.277,0.000
1760221468.985,-2.930,-1.953,-14.648,-10.254,0.000
1760221468.989,39.062,-10.742,-11.230,6.836,0.000
1760221468.993,31.250,-14.160,-8.789,33.203,0.000
1760221468.997,-12.695,-11.719,-11.230,5.371,0.000
1760221469.001,-22.461,-9.766,-8.301,-20.508,0.000
1760221469.005,19.043,-9.766,-8.789,-4.883,0.000
1760221469.009,50.781,-5.371,-10.742,0.488,0.000
1760221469.013,20.020,4.883,-6.836,1.465,0.000
1760221469.016,-4.883,4.395,-7.812,10.254,0.000
1760221469.020,-8.301,-2.441,-10.742,-7.812,0.000
1760221469.024,8.301,-8.789,-10.742,10.742,0.000
1760221469.028,23.926,-9.277,-13.672,21.484,0.000
1760221469.032,10.742,-10.254,-19.531,-4.883,0.000
1760221469.036,38.086,-16.602,-20.020,21.973,0.000
1760221469.040,35.156,-17.090,-11.719,38.086,0.000
1760221469.044,25.879,-12.695,-1.953,5.859,0.000
1760221469.048,16.602,-6.348,-3.906,-1.465,0.000
1760221469.052,-20.508,-11.230,-6.348,-5.859,0.000
1760221469.055,-1.953,-19.043,-9.277,-7.324,0.000
1760221469.059,3.906,-18.066,-9.277,6.836,0.000
1760221469.063,-16.602,-18.555,-9.277,4.883,0.000
1760221469.067,-23.926,-20.508,-11.230,-6.348,0.000
1760221469.071,-8.789,-21.973,-11.719,-6.348,0.000
1760221469.075,43.457,-20.996,-8.301,18.555,0.000
1760221469.079,34.180,-17.578,-9.766,22.461,0.000
1760221469.083,-1.953,-17.090,-22.461,16.113,0.000
1760221469.087,0.488,-16.602,-21.484,0.977,0.000
1760221469.091,2.930,-8.301,-14.648,-2.930,0.000
1760221469.095,33.691,-4.395,-10.742,11.230,0.000
1760221469.098,15.625,-4.883,-7.324,-2.441,0.000
1760221469.102,-15.137,-1.953,-7.812,-10.254,0.000
1760221469.106,23.438,-4.883,-5.371,12.207,0.000
1760221469.110,30.762,-3.906,-2.930,36.133,0.000
1760221469.114,7.324,-3.418,-3.906,23.926,0.000
1760221469.118,25.391,-4.883,-3.906,11.230,0.000
1760221469.122,51.758,-2.930,-4.883,14.648,0.000
1760221469.126,35.156,-8.301,-2.930,29.785,0.000
1760221469.130,-6.348,-9.277,0.977,28.809,0.000
1760221469.134,-1.953,-5.371,-1.465,6.348,0.000
1760221469.138,-1.953,-4.395,-1.465,-9.277,0.000
1760221469.141,16.602,-7.324,-2.930,4.883,0.000
1760221469.145,23.926,-4.395,-1.953,5.859,0.000
1760221469.149,-8.301,4.883,0.000,-6.836,0.000
1760221469.153,-5.859,3.418,-2.441,-4.883,0.000
1760221469.157,16.602,3.418,-1.465,5.859,0.000
1760221469.161,34.180,3.418,1.465,24.414,0.000
1760221469.165,48.828,-11.230,-4.395,11.230,0.000
1760221469.169,19.043,-12.695,-3.906,9.277,0.000
1760221469.173,-2.930,-4.883,-3.906,16.113,0.000
1760221469.177,22.949,-2.441,-8.789,10.254,0.000
1760221469.180,8.789,-0.488,-7.324,-1.953,0.000
1760221469.184,15.625,-5.859,-12.695,-5.371,0.000
1760221469.188,23.438,-7.812,-17.090,8.789,0.000
1760221469.192,-7.324,-2.441,-8.789,3.906,0.000
1760221469.196,20.996,5.371,-8.789,-11.719,0.000
1760221469.200,11.230,8.301,-13.184,-20.996,0.000
1760221469.204,-20.508,-1.953,-9.277,-12.695,0.000
1760221469.208,-3.906,-10.254,-11.719,10.742,0.000
1760221469.212,-2.930,-6.836,-19.043,21.484,0.000
1760221469.216,9.277,-5.371,-15.625,-5.859,0.000
1760221469.220,25.879,-10.254,-19.043,-20.020,0.000
1760221469.223,3.906,-8.789,-16.113,-9.277,0.000
1760221469.227,9.766,-3.906,-9.766,1.953,0.000
1760221469.231,25.391,-5.371,-11.719,10.742,0.000
1760221469.235,-3.418,-11.719,-13.184,-9.766,0.000
1760221469.239,-13.672,-7.812,-16.113,-11.230,0.000
1760221469.243,5.859,1.465,-15.625,21.484,0.000
1760221469.247,7.324,-2.930,-8.301,5.371,0.000
1760221469.251,-2.441,-2.441,-3.906,-20.996,0.000
1760221469.255,39.062,3.418,-5.859,-15.137,0.000
1760221469.259,47.363,2.441,-7.324,5.371,0.000
1760221469.263,-5.859,-1.953,-10.254,1.465,0.000
1760221469.266,-12.207,-3.906,-14.648,-4.395,0.000
1760221469.270,-11.230,2.441,-18.066,-4.395,0.000
1760221469.274,13.672,10.254,-16.602,8.301,0.000
1760221469.278,38.086,6.836,-15.625,23.438,0.000
1760221469.282,35.156,6.348,-13.184,2.441,0.000
1760221469.286,18.555,9.766,-12.695,-4.395,0.000
1760221469.290,11.230,7.324,-7.324,21.973,0.000
1760221469.294,30.273,2.441,-9.277,22.461,0.000
1760221469.298,6.348,-1.953,-11.719,-24.414,0.000
1760221469.302,-11.230,-7.812,-5.371,-26.855,0.000
1760221469.306,14.648,-11.230,-6.836,3.906,0.000
1760221469.309,24.414,0.000,-8.789,11.230,0.000
1760221469.313,0.000,11.230,-11.719,0.488,0.000
1760221469.317,6.348,9.766,-13.672,-6.836,0.000
1760221469.321,17.578,5.859,-13.184,-1.465,0.000
1760221469.325,16.602,5.859,-5.859,14.160,0.000
1760221469.329,1.465,9.277,-2.441,-0.977,0.000
1760221469.333,15.625,2.930,-4.883,-16.602,0.000
1760221469.337,1.953,6.348,-12.695,-11.719,0.000
1760221469.341,-20.508,8.301,-13.184,5.859,0.000
1760221469.345,10.254,8.789,-0.977,11.230,0.000
1760221469.348,22.949,10.742,-1.953,-5.859,0.000
1760221469.352,1.953,0.488,-13.184,-2.441,0.000
1760221469.356,-14.648,-0.977,-17.578,5.859,0.000
1760221469.360,-3.906,5.859,-8.789,16.602,0.000
1760221469.364,10.254,7.324,-5.371,21.973,0.000
1760221469.368,16.113,2.441,-13.672,3.906,0.000
1760221469.372,5.859,6.348,-14.648,-1.953,0.000
1760221469.376,11.230,4.883,-5.859,8.789,0.000
1760221469.380,-2.441,-2.441,-0.977,18.066,0.000
1760221469.384,-18.066,2.930,0.488,11.719,0.000
1760221469.388,-7.324,11.719,-4.395,-10.254,0.000
1760221469.391,22.461,13.184,-12.695,12.207,0.000
1760221469.395,60.547,-1.953,-14.648,21.484,0.000
1760221469.399,32.227,-11.719,-15.137,-8.789,0.000
1760221469.403,-25.391,-7.324,-18.066,-13.672,0.000
1760221469.407,-0.488,-11.719,-20.020,3.906,0.000
1760221469.411,45.898,-12.207,-17.090,18.555,0.000
1760221469.415,1.465,-6.348,-7.812,7.812,0.000
1760221469.419,-48.340,-5.859,-10.742,-12.695,0.000
1760221469.423,-17.578,-6.348,-20.996,0.488,0.000
1760221469.427,15.625,-5.371,-22.461,19.531,0.000
1760221469.430,2.441,-6.348,-12.695,4.883,0.000
1760221469.434,-13.184,-5.371,-11.230,-7.812,0.000
1760221469.438,-2.930,-1.953,-17.090,0.000,0.000
1760221469.442,8.301,1.465,-16.113,20.508,0.000
1760221469.446,14.648,-2.930,-18.555,8.301,0.000
1760221469.450,10.742,-12.207,-24.414,-10.254,0.000
1760221469.454,11.719,-7.812,-21.973,-6.348,0.000
1760221469.458,30.273,-11.719,-16.113,9.766,0.000
1760221469.462,-29.297,-16.113,-19.043,-5.859,0.000
1760221469.466,-53.711,-9.277,-22.461,-25.879,0.000
1760221469.469,-14.160,-14.160,-22.461,-12.695,0.000
1760221469.473,-2.441,-11.230,-19.043,15.625,0.000
1760221469.477,8.789,-6.348,-13.672,31.738,0.000
1760221469.481,17.090,-6.348,-12.207,-7.812,0.000
1760221469.485,2.441,-2.930,-15.137,-23.926,0.000
1760221469.489,-15.625,-10.742,-13.184,-1.953,0.000
1760221469.493,4.883,-20.020,-11.719,4.883,0.000
1760221469.497,-12.695,-17.578,-14.160,-19.531,0.000
1760221469.501,-36.621,-16.602,-10.254,-5.859,0.000
1760221469.505,-12.207,-14.160,-8.789,20.508,0.000
1760221469.509,10.742,-4.883,-7.324,15.137,0.000
1760221469.512,12.695,-10.742,-6.348,9.277,0.000
1760221469.516,7.324,-19.043,-7.812,12.695,0.000
1760221469.520,6.348,-14.160,-6.836,-3.418,0.000
1760221469.524,17.578,-14.648,-10.742,0.000,0.000
1760221469.528,0.488,-18.066,-7.324,25.391,0.000
1760221469.532,-17.578,-16.113,-11.719,-7.812,0.000
1760221469.536,1.953,-10.742,-17.090,-29.297,0.000
1760221469.540,25.391,-4.395,-9.766,-4.883,0.000
1760221469.544,-0.977,-13.672,-8.789,15.625,0.000
1760221469.548,-24.902,-21.484,-14.160,0.488,0.000
1760221469.552,-22.949,-15.137,-9.766,-10.254,0.000
1760221469.555,-24.902,-2.930,-4.395,-4.883,0.000
1760221469.559,2.441,-0.488,0.000,14.160,0.000
1760221469.563,12.207,-13.184,-0.977,14.648,0.000
1760221469.567,4.395,-8.789,-3.418,2.441,0.000
1760221469.571,-8.301,-4.883,-3.906,5.859,0.000
1760221469.575,-7.812,-11.230,-9.277,18.555,0.000
1760221469.579,18.555,-7.324,-6.836,21.973,0.000
1760221469.583,12.695,-3.418,-5.859,-2.930,0.000
1760221469.587,-4.883,-5.859,-11.719,-11.230,0.000
1760221469.591,29.785,-9.277,-11.719,10.254,0.000
1760221469.595,41.992,-10.254,-17.090,13.184,0.000
1760221469.598,-9.277,-10.254,-21.484,-13.184,0.000
1760221469.602,-41.992,-17.090,-19.043,-25.391,0.000
1760221469.606,22.461,-21.484,-17.090,9.766,0.000
1760221469.610,59.570,-19.043,-14.160,35.645,0.000
1760221469.614,-29.297,-13.184,-11.719,3.906,0.000
1760221469.618,-49.805,-11.230,-13.672,-25.879,0.000
1760221469.622,-7.812,-19.043,-15.137,-14.648,0.000
1760221469.626,36.621,-15.137,-10.254,19.043,0.000
1760221469.630,4.395,4.395,-12.207,3.906,0.000
1760221469.634,-31.738,8.301,-18.066,-22.949,0.000
1760221469.638,0.488,8.301,-22.949,-21.973,0.000
1760221469.641,35.645,11.719,-19.043,0.977,0.000
1760221469.645,55.176,11.719,-18.555,8.301,0.000
1760221469.649,50.293,13.672,-30.273,-11.719,0.000
1760221469.653,-3.418,6.348,-29.297,-17.090,0.000
1760221469.657,-21.484,2.441,-23.438,-0.977,0.000
1760221469.661,22.949,6.348,-21.484,8.301,0.000
1760221469.665,41.992,5.371,-19.531,-12.207,0.000
1760221469.669,11.719,11.230,-23.926,-15.137,0.000
1760221469.673,-1.953,13.672,-23.438,9.277,0.000
1760221469.677,21.973,0.977,-20.508,19.531,0.000
1760221469.680,20.996,-3.906,-23.438,5.859,0.000
1760221469.684,10.742,-1.953,-28.809,1.465,0.000
1760221469.688,15.137,1.465,-30.273,5.371,0.000
1760221469.692,26.367,5.371,-30.273,12.695,0.000
1760221469.696,35.645,2.930,-34.180,-4.883,0.000
1760221469.700,41.016,0.000,-23.438,-16.113,0.000
1760221469.704,8.789,-3.418,-16.602,-15.625,0.000
1760221469.708,-5.859,-1.953,-19.043,3.418,0.000
1760221469.712,9.766,3.906,-15.625,9.766,0.000
1760221469.716,29.785,-0.488,-15.137,-9.766,0.000
1760221469.720,-5.371,-6.836,-17.578,-27.832,0.000
1760221469.723,-32.715,-3.418,-16.602,-14.648,0.000
1760221469.727,-3.906,-0.488,-14.160,8.301,0.000
1760221469.731,6.348,5.859,-19.043,-12.695,0.000
1760221469.735,20.508,2.930,-22.461,-11.719,0.000
1760221469.739,32.715,-7.812,-24.902,0.977,0.000
1760221469.743,25.391,-11.719,-34.180,1.465,0.000
1760221469.747,-11.719,-0.977,-22.949,-9.277,0.000
1760221469.751,-18.555,2.930,-15.137,-24.902,0.000
1760221469.755,-15.625,-6.348,-19.043,-8.789,0.000
1760221469.759,-28.320,-11.719,-17.578,7.324,0.000
1760221469.762,-4.883,-12.695,-21.484,4.883,0.000
1760221469.766,11.719,-12.207,-28.320,-11.719,0.000
1760221469.770,-20.996,-15.137,-25.391,-20.508,0.000
1760221469.774,-19.043,-19.531,-26.855,0.977,0.000
1760221469.778,-15.137,-18.555,-28.809,-1.465,0.000
1760221469.782,-34.668,-13.672,-24.902,-19.043,0.000
1760221469.786,-14.160,-18.066,-23.438,-5.859,0.000
1760221469.790,22.949,-22.949,-24.414,7.324,0.000
1760221469.794,16.113,-7.324,-23.926,0.488,0.000
1760221469.798,-13.184,-9.277,-20.020,-2.441,0.000
1760221469.801,14.160,-17.578,-20.996,-0.488,0.000
1760221469.805,14.648,-17.090,-23.926,8.789,0.000
1760221469.809,-32.227,-19.531,-25.391,22.461,0.000
1760221469.813,-13.184,-15.137,-28.320,15.137,0.000
1760221469.817,20.996,-13.184,-22.949,17.090,0.000
1760221469.821,3.906,-16.602,-21.484,5.371,0.000
1760221469.825,-3.418,-19.043,-24.902,-6.836,0.000
1760221469.829,34.180,-19.531,-21.973,3.418,0.000
1760221469.833,18.555,-20.020,-24.902,3.418,0.000
1760221469.837,-34.668,-19.531,-22.949,-5.859,0.000
1760221469.841,-18.555,-19.043,-25.391,4.395,0.000
1760221469.844,14.160,-19.043,-26.855,19.043,0.000
1760221469.848,10.742,-13.184,-27.344,1.465,0.000
1760221469.852,2.930,-12.207,-32.715,3.906,0.000
1760221469.856,15.137,-17.578,-23.926,24.414,0.000
1760221469.860,27.832,-12.207,-18.555,16.113,0.000
1760221469.864,19.043,-5.859,-23.438,-3.418,0.000
1760221469.868,7.812,-9.766,-21.484,-7.324,0.000
1760221469.872,45.410,-11.719,-17.578,-2.441,0.000
1760221469.876,65.430,-14.160,-24.414,13.672,0.000
1760221469.880,-15.137,-12.695,-32.715,6.836,0.000
